SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,category
94081,47,0.0,5.0,6604,6,Basic
30587,87,1.0,4.0,8833,4,Luxury
13019,31,1.0,9.0,7554,7,Basic
50578,18,1.0,8.0,777,4,Luxury
40364,3,0.0,4.0,8428,6,Basic
13851,48,0.0,1.0,1162,10,Basic
96134,69,0.0,4.0,5023,6,Basic
32974,74,0.0,2.0,9864,3,Basic
65164,75,1.0,6.0,9895,0,Basic
44206,41,1.0,2.0,2440,2,Basic
37717,79,1.0,3.0,7805,7,Basic
79724,78,0.0,6.0,213,9,Basic
81055,72,1.0,7.0,5875,3,Basic
63297,8,0.0,10.0,5406,0,Basic
84392,53,1.0,9.0,8551,8,Basic
35894,5,0.0,3.0,3420,0,Basic
48691,44,1.0,3.0,2912,5,Basic
35272,80,1.0,2.0,2725,7,Basic
24634,81,0.0,9.0,6034,2,Basic
63533,57,1.0,5.0,2376,2,Basic
84288,81,0.0,5.0,717,5,Basic
77271,53,0.0,9.0,6941,7,Basic
62556,15,1.0,5.0,2098,1,Luxury
46903,40,0.0,1.0,1982,9,Basic
47553,58,1.0,7.0,8875,1,Luxury
63209,92,1.0,6.0,1436,10,Basic
7772,66,1.0,2.0,8529,3,Basic
22533,45,1.0,9.0,3880,3,Basic
17238,35,1.0,4.0,4935,0,Basic
8872,8,0.0,8.0,6349,3,Basic
49770,45,1.0,9.0,9057,4,Basic
28703,93,0.0,10.0,7727,9,Basic
45234,26,0.0,10.0,4667,9,Basic
95296,49,1.0,8.0,2115,5,Luxury
83220,79,0.0,1.0,3634,2,Basic
2442,2,0.0,4.0,3463,1,Basic
61905,14,1.0,4.0,9870,5,Basic
3951,21,1.0,5.0,9377,4,Basic
3951,21,1.0,5.0,9377,4,Luxury
3951,35,1.0,9.0,9112,4,Basic
3951,35,1.0,9.0,9112,4,Luxury
77963,53,0.0,2.0,164,10,Basic
27947,67,0.0,5.0,3313,8,Basic
22585,71,0.0,4.0,7304,6,Basic
64468,40,0.0,10.0,8653,4,Basic
54272,65,0.0,2.0,7437,0,Basic
1677,46,0.0,10.0,7085,5,Basic
88629,83,0.0,4.0,6168,0,Basic
62942,57,0.0,2.0,4741,4,Basic
96145,96,0.0,3.0,3431,6,Basic
54859,57,0.0,10.0,2798,4,Basic
32985,96,0.0,5.0,877,2,Basic
99362,60,1.0,7.0,9536,8,Basic
25486,1,1.0,2.0,4367,4,Basic
28220,71,1.0,4.0,6280,5,Luxury
63119,27,1.0,5.0,3605,7,Basic
7628,66,1.0,7.0,717,8,Basic
7936,37,0.0,10.0,820,2,Basic
23198,89,1.0,3.0,5088,8,Basic
10683,79,0.0,6.0,5473,5,Basic
10683,79,0.0,6.0,5473,5,Basic
10683,26,1.0,5.0,6408,6,Basic
10683,26,1.0,5.0,6408,6,Basic
43402,87,1.0,4.0,5631,5,Basic
68577,62,1.0,7.0,3671,4,Basic
14984,61,1.0,7.0,1128,2,Basic
27803,63,1.0,3.0,1354,1,Basic
92899,48,1.0,2.0,8354,5,Basic
64078,97,1.0,1.0,318,6,Basic
25388,26,0.0,6.0,8093,6,Basic
97199,78,0.0,9.0,7938,1,Basic
53351,20,0.0,2.0,82,1,Basic
74954,6,0.0,5.0,9058,2,Basic
90531,72,0.0,6.0,8242,4,Basic
40469,96,1.0,4.0,1939,10,Basic
65132,28,1.0,3.0,813,3,Basic
93634,68,1.0,3.0,3141,4,Basic
56917,24,0.0,8.0,6360,8,Basic
89869,51,1.0,7.0,6053,0,Basic
28748,81,0.0,2.0,2325,9,Basic
59643,40,1.0,9.0,1650,6,Basic
11813,35,0.0,5.0,6344,6,Basic
9773,92,1.0,5.0,4436,7,Basic
81875,24,1.0,3.0,1738,6,Basic
76669,71,0.0,1.0,2210,5,Basic
35962,35,0.0,10.0,9324,0,Basic
63382,21,1.0,1.0,851,5,Basic
82984,94,0.0,10.0,4046,2,Basic
56004,66,0.0,7.0,1559,10,Basic
29835,17,0.0,5.0,2768,2,Basic
2033,53,1.0,5.0,9640,1,Basic
50306,47,1.0,7.0,2641,4,Basic
9698,67,0.0,7.0,4133,2,Basic
33795,62,1.0,2.0,2576,6,Basic
23841,87,0.0,5.0,9638,4,Basic
91701,91,1.0,3.0,346,8,Basic
1658,78,0.0,2.0,7047,4,Basic
13868,78,1.0,8.0,646,10,Luxury
61403,74,0.0,3.0,1598,2,Basic
79563,60,1.0,2.0,6446,2,Luxury
18874,48,1.0,9.0,535,1,Luxury
83945,19,0.0,2.0,6067,2,Basic
18183,42,0.0,4.0,3747,8,Basic
19645,66,0.0,4.0,9929,1,Basic
51744,15,1.0,2.0,1778,5,Luxury
24859,14,1.0,4.0,7831,5,Basic
10478,36,1.0,5.0,7823,4,Basic
75788,82,1.0,6.0,8216,0,Basic
61361,13,0.0,2.0,4079,5,Basic
77283,12,0.0,10.0,7524,10,Basic
88673,10,0.0,2.0,1134,8,Basic
32510,63,0.0,8.0,9928,1,Basic
27333,18,0.0,6.0,2482,10,Basic
5853,98,0.0,5.0,9048,4,Basic
53842,30,0.0,4.0,1215,8,Basic
15662,41,1.0,9.0,765,7,Basic
67103,37,1.0,8.0,6331,8,Luxury
93906,76,0.0,9.0,8349,7,Basic
91857,31,0.0,1.0,6631,10,Basic
79132,56,0.0,3.0,8328,2,Basic
64213,96,0.0,4.0,121,2,Basic
6486,22,1.0,1.0,5512,7,Basic
70768,26,1.0,2.0,7184,4,Basic
53869,5,1.0,7.0,6099,10,Luxury
82557,76,1.0,8.0,5016,3,Basic
48107,95,1.0,3.0,5447,5,Basic
36934,97,1.0,9.0,4293,9,Basic
460,62,0.0,5.0,706,4,Basic
38321,7,1.0,7.0,6723,5,Luxury
24478,79,0.0,9.0,5145,0,Basic
34455,20,1.0,9.0,4498,5,Basic
18464,5,1.0,2.0,4833,0,Basic
38798,55,1.0,1.0,927,0,Basic
55485,70,1.0,4.0,6766,2,Basic
5767,35,0.0,10.0,2065,2,Basic
36683,24,0.0,5.0,2659,4,Basic
55850,59,0.0,10.0,1184,5,Basic
14871,85,0.0,10.0,9249,6,Basic
60861,98,1.0,5.0,4799,5,Basic
19219,26,0.0,10.0,6325,0,Basic
41700,60,1.0,6.0,8167,4,Basic
13296,87,1.0,5.0,3793,10,Basic
21479,66,1.0,5.0,8613,0,Luxury
76699,51,1.0,1.0,9620,2,Basic
29755,32,1.0,3.0,1851,5,Luxury
2121,35,1.0,10.0,9840,4,Basic
1956,88,0.0,7.0,8756,5,Basic
38470,100,1.0,8.0,8121,6,Basic
25963,34,1.0,9.0,1850,3,Luxury
1314,71,0.0,5.0,4339,9,Basic
86046,28,1.0,9.0,3283,3,Basic
50550,11,0.0,8.0,30,3,Basic
25594,69,0.0,4.0,2445,10,Basic
95011,87,0.0,4.0,6321,5,Basic
20470,6,0.0,7.0,7576,7,Basic
66041,18,1.0,5.0,8993,9,Basic
6192,26,1.0,7.0,5120,10,Basic
13767,22,0.0,7.0,8665,4,Basic
32769,11,0.0,5.0,7391,9,Basic
58752,79,0.0,9.0,3122,4,Basic
92075,45,1.0,6.0,1744,2,Luxury
91711,57,1.0,4.0,7565,8,Basic
56421,98,1.0,10.0,6696,3,Basic
23449,71,1.0,2.0,8015,8,Basic
78124,19,0.0,8.0,9404,5,Basic
70753,66,0.0,6.0,7336,7,Basic
50380,51,1.0,4.0,8945,9,Basic
86387,71,1.0,3.0,9711,4,Basic
18161,91,1.0,8.0,7542,6,Basic
41992,21,1.0,7.0,3082,10,Basic
56420,54,1.0,3.0,7741,8,Basic
78620,70,0.0,3.0,5988,5,Basic
10919,47,1.0,8.0,1660,1,Basic
64101,68,1.0,6.0,2046,10,Luxury
54200,90,0.0,6.0,5033,10,Basic
77260,38,1.0,2.0,9952,2,Luxury
55015,84,0.0,9.0,7989,1,Basic
10212,83,1.0,8.0,9715,6,Luxury
69055,75,1.0,3.0,1791,6,Basic
54369,14,1.0,4.0,9111,8,Luxury
89338,53,0.0,4.0,5715,7,Basic
75363,34,0.0,2.0,4122,6,Basic
1565,100,0.0,4.0,8379,0,Basic
52568,5,1.0,2.0,5855,6,Luxury
21833,26,0.0,4.0,3190,2,Basic
77654,89,1.0,6.0,829,9,Luxury
5537,79,0.0,6.0,7773,1,Basic
5537,79,0.0,6.0,7773,1,Basic
5537,65,0.0,6.0,5726,2,Basic
5537,65,0.0,6.0,5726,2,Basic
70596,87,1.0,4.0,6277,8,Basic
9947,94,0.0,2.0,9901,0,Basic
47757,50,0.0,1.0,6369,6,Basic
74139,11,1.0,3.0,1403,9,Basic
54043,88,1.0,8.0,5281,4,Basic
95549,30,1.0,1.0,4500,10,Luxury
57662,44,1.0,1.0,9374,7,Basic
2671,28,1.0,10.0,4566,9,Basic
65583,76,0.0,8.0,5742,0,Basic
82927,71,0.0,1.0,4216,3,Basic
4733,60,0.0,2.0,7730,7,Basic
96943,81,0.0,9.0,501,8,Basic
3814,3,1.0,4.0,7909,8,Basic
72959,75,0.0,10.0,8059,8,Basic
96594,24,0.0,10.0,4826,2,Basic
61073,90,1.0,3.0,5343,2,Basic
73888,50,1.0,9.0,2327,8,Luxury
24150,37,1.0,3.0,3085,4,Luxury
64949,83,1.0,2.0,9152,4,Basic
12179,32,0.0,9.0,5840,6,Basic
91725,24,0.0,9.0,4001,4,Basic
15415,80,0.0,10.0,6116,2,Basic
58576,32,1.0,5.0,4497,5,Luxury
49140,48,1.0,4.0,3666,1,Basic
30397,44,1.0,5.0,8798,10,Basic
76846,6,0.0,9.0,542,3,Basic
72829,32,1.0,7.0,8087,7,Basic
62008,36,0.0,5.0,6354,7,Basic
153,71,0.0,1.0,7896,8,Basic
97952,95,1.0,5.0,989,5,Basic
27729,65,0.0,5.0,5510,8,Basic
17874,67,1.0,5.0,6928,3,Basic
21459,92,0.0,8.0,6862,7,Basic
73097,52,1.0,7.0,201,9,Basic
83038,55,0.0,2.0,2215,4,Basic
49388,53,1.0,5.0,6612,0,Basic
40086,14,0.0,7.0,4375,2,Basic
75102,2,0.0,9.0,5372,1,Basic
21973,3,0.0,10.0,1588,10,Basic
4221,60,0.0,1.0,9825,6,Basic
35661,73,0.0,7.0,6533,10,Basic
66612,83,0.0,8.0,9278,7,Basic
29402,27,0.0,3.0,7957,0,Basic
64937,50,1.0,3.0,6351,2,Basic
9632,83,1.0,4.0,973,3,Luxury
56513,8,1.0,3.0,8850,3,Luxury
76324,45,0.0,2.0,7700,3,Basic
27445,13,0.0,4.0,5914,6,Basic
86383,86,1.0,7.0,4349,8,Luxury
53822,8,1.0,6.0,3726,3,Basic
28655,31,1.0,9.0,3717,9,Luxury
86990,100,0.0,1.0,1302,6,Basic
73553,10,1.0,6.0,4511,5,Basic
79875,33,0.0,10.0,9855,4,Basic
70124,46,1.0,5.0,891,1,Luxury
55992,19,1.0,1.0,4642,4,Basic
4962,76,0.0,2.0,2100,3,Basic
62859,26,1.0,3.0,568,2,Basic
63990,26,1.0,2.0,3222,6,Basic
70041,21,1.0,10.0,4779,5,Basic
5702,68,0.0,4.0,3091,7,Basic
85306,48,0.0,4.0,4288,5,Basic
5378,79,1.0,6.0,3164,1,Basic
89549,60,1.0,4.0,2553,6,Luxury
98554,81,1.0,10.0,5486,8,Luxury
34946,56,0.0,10.0,4399,4,Basic
97419,44,0.0,1.0,6995,9,Basic
51796,90,1.0,8.0,299,3,Basic
23560,21,1.0,3.0,1581,9,Basic
27681,14,1.0,4.0,9406,8,Basic
77385,50,1.0,4.0,5586,7,Basic
73975,41,0.0,3.0,2373,0,Basic
26268,39,0.0,4.0,6400,7,Basic
41602,37,0.0,3.0,4335,3,Basic
66331,92,0.0,6.0,7667,8,Basic
24386,19,1.0,2.0,1531,9,Basic
13904,45,1.0,1.0,8913,0,Basic
2206,25,1.0,5.0,8105,10,Basic
26017,75,0.0,6.0,8076,7,Basic
40691,65,0.0,6.0,6295,3,Basic
32413,16,1.0,6.0,7160,2,Basic
86139,41,0.0,6.0,9668,1,Basic
93351,16,0.0,9.0,8779,2,Basic
54183,33,0.0,3.0,6653,7,Basic
3605,45,1.0,7.0,6135,4,Basic
39881,73,0.0,5.0,959,5,Basic
68399,39,1.0,4.0,5209,1,Basic
75387,45,1.0,3.0,8502,0,Basic
86986,26,0.0,1.0,2502,7,Basic
14982,64,1.0,5.0,7110,10,Luxury
5902,57,1.0,5.0,7574,4,Basic
16268,74,0.0,7.0,9923,8,Basic
40506,56,0.0,5.0,5705,3,Basic
74701,98,0.0,3.0,4928,4,Basic
19778,40,0.0,3.0,1093,4,Basic
77226,65,1.0,6.0,9686,0,Basic
82333,28,0.0,7.0,6276,6,Basic
37986,97,0.0,2.0,8146,3,Basic
41330,55,0.0,2.0,1090,7,Basic
87627,56,1.0,9.0,988,9,Basic
31856,82,0.0,10.0,2184,0,Basic
76480,98,0.0,6.0,7886,5,Basic
26907,65,1.0,3.0,9010,4,Luxury
45452,11,0.0,3.0,9474,5,Basic
2475,47,1.0,2.0,7432,5,Luxury
90996,81,1.0,9.0,2007,5,Basic
96173,12,1.0,7.0,3716,9,Basic
33545,55,0.0,2.0,4046,6,Basic
341,83,0.0,4.0,4016,5,Basic
21514,5,0.0,1.0,5266,3,Basic
1726,89,0.0,6.0,1698,4,Basic
44403,29,1.0,4.0,1742,0,Basic
83841,3,0.0,10.0,7730,9,Basic
59036,70,0.0,3.0,6174,4,Basic
1440,84,0.0,10.0,2024,6,Basic
