squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom
48319,59,0,1,54,93680,8,4,1998,1,412,8014,378,1,0
27565,79,1,0,3,57364,8,9,1999,1,5802,4636,634,1,3
38455,44,0,0,77,49589,4,7,2020,0,9249,7247,663,0,1
66180,6,0,0,80,20800,6,5,2003,0,3288,5651,164,1,10
43037,78,0,1,82,62592,7,10,2015,1,8444,2540,426,0,5
49365,94,1,0,46,19426,7,9,2016,1,871,8087,185,0,3
7364,45,1,1,77,41058,6,10,2010,0,4918,8690,650,1,6
49588,36,0,0,75,8829,9,7,1998,1,9692,6974,301,0,9
51957,65,0,1,16,72840,3,8,2021,0,3141,2522,988,0,3
31383,68,1,0,12,48525,7,1,2008,0,3741,6864,877,0,5
97271,53,0,1,64,94111,2,4,2011,1,9741,1674,800,1,3
74271,67,1,0,6,22247,7,3,1992,1,7245,718,756,1,9
37217,90,1,0,85,84322,9,7,2000,1,2628,9985,309,0,6
61295,43,0,1,76,39034,6,1,1995,0,8048,688,329,1,0
53067,14,0,0,74,4056,10,4,1991,0,7988,3151,647,0,2
45732,86,1,1,32,86157,7,2,2011,1,7868,2299,462,0,9
73470,43,1,1,32,44952,5,2,2001,0,5516,47,234,0,9
75839,41,1,1,73,33044,6,9,2019,0,402,4872,886,0,5
19658,53,0,0,31,77168,7,9,2005,1,7965,1625,818,0,1
67974,48,0,0,2,58221,1,7,2021,0,6054,166,788,0,4
14195,3,0,0,41,24954,10,6,1991,0,3179,8066,116,1,2
12624,45,0,0,68,60917,4,4,2001,1,270,5844,506,0,10
12739,100,0,0,70,91335,10,8,2010,0,7855,3597,910,0,2
50567,50,0,0,19,97246,6,3,2013,1,1657,7647,531,0,6
25079,10,1,0,99,62568,1,6,2018,1,727,1060,841,1,0
14856,3,0,1,57,51473,6,1,2018,0,3592,3199,819,0,5
48408,85,1,0,60,21004,2,5,2020,1,918,4329,176,1,5
9423,51,0,0,56,66180,1,9,2010,0,2142,6254,926,0,9
82614,37,1,0,60,69829,5,1,2002,1,58,4179,875,0,1
15726,33,0,1,40,54213,9,4,2013,1,359,9031,867,0,5
78671,86,0,0,17,426,3,6,2013,0,5203,1318,841,0,5
20197,64,1,0,97,7965,7,7,1990,1,6461,2859,138,0,6
30713,97,0,1,64,30365,8,9,2011,0,9968,4515,446,0,6
83019,10,0,1,79,21246,5,2,1993,0,9536,5524,432,1,5
34639,25,1,1,98,88616,7,2,2017,1,8732,8680,421,0,5
19606,82,1,0,89,8455,4,10,2009,1,7187,1788,668,1,5
54753,100,1,0,84,92097,8,1,2000,1,8285,9972,281,0,9
35750,84,1,1,99,21211,1,4,1991,1,4748,1335,721,0,8
40776,63,1,1,5,12553,3,7,2005,0,7587,4245,188,0,9
76938,62,0,1,64,21614,2,6,1990,1,9365,3276,850,0,7
22421,30,0,0,46,21596,8,6,1996,0,6380,6562,776,0,10
78379,4,1,1,3,63144,8,2,2002,0,4238,7147,140,1,8
28804,79,0,1,36,69865,8,2,1998,0,8294,963,937,0,10
2434,16,1,1,18,62698,9,5,2013,0,5345,890,884,1,3
23281,86,0,0,30,86037,6,3,2004,0,9637,4835,136,0,7
92417,91,0,0,7,22818,3,10,2001,1,8642,1223,412,1,9
82560,46,0,0,56,25513,4,8,2012,1,3950,4525,218,1,4
24936,67,0,0,70,52647,1,4,2020,1,5815,973,349,0,10
3261,7,1,0,52,96507,7,4,2013,0,6538,5379,172,0,2
86526,50,1,1,89,3795,3,8,2003,1,4774,6436,735,1,6
81673,47,0,1,3,21371,1,2,2013,0,2412,4500,767,0,3
17901,47,0,0,23,12588,1,1,2021,1,8653,1519,734,1,6
86179,26,0,1,2,67146,5,4,2013,0,894,1124,363,1,5
84465,47,1,0,64,14658,9,1,2003,0,5688,4033,418,0,8
37916,26,1,1,52,47924,3,8,2004,0,4276,5143,627,1,2
20852,100,1,1,11,46614,6,2,1993,1,9496,4175,629,1,8
86258,100,1,1,55,61348,4,7,1998,1,6357,410,555,0,8
25784,73,0,0,3,35323,1,1,1995,1,4807,1794,121,0,8
27925,99,1,0,93,49000,9,7,1991,0,483,7178,249,1,3
59522,13,1,1,24,79649,3,5,1996,0,3542,7925,394,1,9
31741,97,0,1,89,29834,8,10,2004,0,6044,9099,675,1,3
37491,53,1,0,53,92515,1,7,2006,1,689,2715,620,0,3
74283,72,1,1,61,9821,4,4,2017,0,5945,8122,594,0,5
1251,58,0,1,34,61958,10,7,1994,0,7111,4200,130,0,4
6389,11,0,1,100,66599,2,7,1991,1,9768,1733,479,0,4
92090,7,0,0,9,28735,9,7,2020,1,6989,8355,504,1,5
85562,99,0,1,33,45640,4,10,2007,1,5732,9105,386,0,2
90722,46,1,0,30,29367,2,7,1999,1,1975,2598,690,1,8
66159,81,0,1,26,58506,7,7,1991,0,5825,1874,434,1,9
71481,48,0,1,35,18160,9,3,2007,0,9555,9808,942,1,5
20166,8,0,0,89,47069,4,9,1992,0,5504,4,845,0,0
14635,58,0,0,82,76291,4,8,1997,0,6425,3653,465,1,2
9180,33,1,0,47,87050,10,3,2021,1,5264,6618,534,1,2
45330,28,1,0,9,7502,4,7,2018,1,7772,3200,627,1,3
39486,33,1,1,94,32607,3,5,1997,0,187,2104,583,1,4
85448,35,0,1,54,88882,1,3,2003,0,6809,4496,202,0,7
54941,21,0,1,87,74401,5,2,2010,1,8814,1318,330,0,1
46317,20,0,0,87,4526,9,6,2010,0,3009,2790,959,1,0
36842,15,0,0,36,66656,6,1,2013,0,7010,113,855,1,6
40101,82,1,1,68,81262,1,4,2009,1,1153,5161,794,0,5
38586,18,1,0,82,52597,2,6,1992,0,2920,4866,185,1,2
14274,66,0,0,88,69500,6,9,1990,1,243,5257,349,0,3
63860,52,1,0,95,46462,5,9,1997,1,9641,2513,934,1,9
34891,65,0,1,34,91588,7,4,2020,1,1871,5828,169,0,4
98433,15,1,0,62,69329,6,8,2000,0,2401,7205,317,0,2
98827,89,0,0,73,31922,4,4,2014,1,647,1865,514,1,2
52100,3,1,0,55,98866,10,5,2018,0,5990,4074,503,1,9
19185,89,1,0,84,18893,6,2,1996,1,8514,1414,221,0,8
58027,9,0,1,35,86787,5,9,2015,1,8401,6632,865,0,7
93409,38,0,0,9,66064,4,6,2013,0,7980,7771,622,1,2
28193,90,1,1,82,4929,8,4,2008,1,4083,2224,643,0,0
24936,52,0,1,94,19066,5,7,1995,1,1318,8153,993,1,8
5579,97,0,1,93,99391,10,9,2010,1,5773,8839,368,1,0
87479,74,0,1,78,28130,4,3,2004,1,3269,433,829,1,10
60824,96,1,0,34,62891,3,10,1995,1,8330,8628,165,1,0
54888,66,0,1,33,68397,1,8,2017,0,182,1071,853,0,2
46865,18,1,0,39,32012,5,3,2020,1,1187,7858,912,1,1
41143,70,0,0,93,42990,6,1,2003,0,5736,7314,952,0,5
61847,85,0,0,96,63056,8,9,2014,0,7804,9945,718,0,2
16016,35,1,1,2,78416,1,6,2016,1,3311,1636,967,1,6
30159,16,1,0,9,67587,9,6,2013,0,7204,1534,520,1,6
32597,81,1,0,64,99134,4,7,1993,1,7663,2244,385,1,4
91824,65,1,1,75,81502,1,4,1991,0,4280,6849,883,0,2
90097,38,1,0,94,88617,2,2,2013,0,5202,1312,957,1,10
85854,62,0,1,46,62998,1,8,2001,0,6111,3208,516,1,6
6556,57,1,1,46,58267,3,5,1997,0,715,154,832,0,6
83808,55,1,1,86,30027,9,6,2002,1,4434,631,553,1,3
41301,83,1,0,31,2701,10,1,2017,1,3108,7771,120,0,4
51517,32,0,0,83,2570,5,3,2018,1,3752,4322,890,0,7
94856,7,1,0,34,85635,3,2,1994,0,9235,9379,120,0,6
3818,4,0,0,32,45234,9,1,2011,1,6682,7735,546,1,3
24297,73,1,0,20,28430,3,10,1992,0,9339,7685,863,0,8
80656,29,1,1,26,27113,1,8,2012,1,5837,1814,127,0,4
84254,41,1,1,95,25054,4,7,1990,1,3106,6500,992,0,10
96140,47,0,0,28,32884,4,7,1997,0,2566,8569,106,0,5
4261,94,0,0,74,35364,2,9,2016,0,2648,2283,667,0,10
9502,8,1,1,22,14423,10,1,2005,1,9415,7629,445,0,10
46390,27,1,0,87,51666,3,5,2010,1,6706,5122,623,1,7
77989,66,1,1,45,53576,4,7,2017,1,8263,182,997,1,10
36563,95,1,1,78,11875,10,5,2002,0,8063,8651,626,0,0
27492,38,0,0,1,99351,2,10,2002,0,5607,9065,951,0,3
63720,18,0,1,59,12560,9,1,1990,1,279,5973,542,1,2
88328,35,0,1,19,33772,2,3,2010,0,4895,5965,636,0,6
10559,13,1,0,42,760,5,9,2001,1,6513,7298,720,0,5
36799,62,0,0,15,24065,1,6,1998,0,8005,7603,548,1,0
52899,33,0,1,54,17777,9,3,2006,1,2001,6340,613,0,1
67697,71,0,1,15,65037,4,7,1993,0,7645,9826,112,1,5
82372,55,1,0,2,85633,8,6,2012,0,6577,9864,876,1,7
93197,76,0,1,46,89408,3,9,2009,0,992,2660,876,0,4
68703,16,1,1,12,1147,2,9,2007,0,3071,927,442,0,9
44626,46,1,1,39,69350,4,8,2004,0,2047,8088,824,1,10
48809,16,0,0,54,82669,1,4,2012,0,3253,4852,916,1,9
61152,84,1,0,34,98475,9,1,2007,1,8053,8240,884,1,7
25230,26,1,0,28,31692,5,5,2000,0,3447,6381,846,1,0
55153,50,1,0,8,96500,9,9,1997,0,7646,1854,308,0,0
15320,44,1,1,25,19517,4,2,2011,1,9146,8766,580,0,10
62064,15,0,0,42,71092,1,4,2003,0,6148,2600,705,1,2
84285,95,1,1,32,26162,10,9,1993,0,6570,1402,888,1,10
35067,47,1,1,30,3817,1,4,1992,0,9739,3002,602,0,2
70945,92,1,0,13,8668,10,2,2011,1,621,6671,537,0,1
69348,68,0,0,44,1594,9,10,2016,0,2039,9886,408,1,10
23705,8,1,0,88,57843,9,6,1990,1,138,3813,591,1,8
53359,28,0,0,47,74164,9,6,2018,1,2648,3286,652,1,5
52801,60,1,0,25,83713,4,6,1999,0,4699,9340,326,1,5
79109,84,1,0,36,15136,7,8,1991,0,7903,4020,886,1,8
6305,86,0,0,98,19537,2,4,1992,0,9743,6046,133,0,0
19739,67,0,0,84,26317,3,6,2021,1,1335,19,227,0,5
72838,60,0,0,31,76899,4,4,1998,1,3357,7033,678,1,1
94639,10,1,1,72,96296,10,10,2001,1,5829,6959,237,1,7
43503,94,1,0,34,12841,6,8,2000,0,4752,6325,427,0,2
36489,98,0,0,58,62456,4,9,2006,1,206,7357,359,1,5
67397,53,1,1,51,45539,6,2,2003,1,2690,4018,534,1,5
22136,28,0,0,72,47709,9,5,2007,0,7089,3362,215,0,1
66819,4,1,1,54,83602,8,10,2009,0,2132,4775,761,1,3
39688,69,0,0,79,74729,10,7,2003,1,3321,7469,793,0,6
66670,26,0,0,42,70557,6,2,2004,0,8416,5210,715,0,2
66274,25,0,0,76,21014,7,7,2005,1,5386,8030,295,1,2
67125,40,0,1,49,56277,9,9,1993,0,8717,4546,142,1,6
72239,23,0,0,20,35957,2,3,1993,0,9534,7142,955,0,0
71846,42,0,0,4,63410,2,7,2019,0,1399,7325,291,0,4
73190,67,1,1,27,72410,7,2,2001,1,2873,9717,157,1,10
20258,100,0,1,60,65857,10,9,2011,0,5859,8924,922,0,4
79176,5,0,0,45,29357,4,7,2016,1,7164,2510,806,1,4
54927,67,0,0,16,72810,10,6,1997,0,8481,211,613,1,7
62960,39,1,1,72,19708,10,1,2013,0,3214,2650,643,1,0
7002,78,1,1,37,5743,8,2,1995,0,3821,9291,661,1,6
65029,14,0,0,70,70177,2,10,2021,1,3184,4371,159,0,6
71876,43,0,1,24,5664,1,10,2019,0,8135,6259,618,0,9
81468,19,0,1,39,101,2,5,2009,1,7553,1958,184,1,0
80823,23,0,1,31,35676,9,9,2004,0,1180,951,307,1,6
57132,74,1,0,70,23266,8,8,2014,1,671,6361,832,1,10
29528,60,0,0,16,43738,2,4,2016,0,2515,8986,934,1,10
80759,34,1,1,79,9879,1,8,2009,0,1339,3938,242,1,2
94540,98,1,1,20,74321,2,1,2012,0,5199,1873,568,0,2
48070,2,0,0,65,27058,4,7,2013,1,4077,1755,109,1,2
8962,89,1,1,49,18341,10,5,2008,0,4716,3046,742,1,2
41738,48,0,0,41,69479,10,8,2019,1,3875,2916,856,0,2
62314,96,1,1,32,93705,3,2,1997,1,3322,6315,584,0,0
50668,4,1,0,29,63562,1,10,2006,0,8205,7911,502,1,5
2725,13,1,0,50,27734,9,2,2014,1,9573,3744,146,1,1
88205,20,1,0,63,1709,5,1,1998,0,7110,9933,404,1,0
51785,24,1,1,81,95974,8,2,2003,0,7229,984,865,0,9
52284,59,0,1,58,77899,9,3,2013,1,6926,9421,301,0,2
77411,3,1,1,9,56306,6,8,2018,0,6481,2257,152,1,8
50875,65,1,1,43,42046,7,1,1991,0,8637,4362,178,1,7
5640,2,1,0,44,65731,2,2,2018,1,8766,2956,313,0,0
4371,73,1,0,13,73779,4,2,2020,1,9765,5276,563,1,7
98257,19,0,0,69,23015,1,2,2001,1,8466,1595,689,0,3
90499,27,1,1,75,29136,1,7,1997,0,7822,268,745,1,3
622,81,0,0,17,26475,1,2,2010,1,6506,9958,528,1,2
40777,39,1,0,53,76888,8,7,1993,0,5905,2249,885,1,9
1008,4,0,0,73,60193,8,6,2005,1,7988,6306,505,0,6
57718,14,1,0,69,51111,1,4,1993,0,9975,7703,573,0,1
17167,90,0,1,60,27107,3,3,2004,0,9477,7933,757,0,6
46131,39,0,1,31,71484,8,9,2013,1,8713,7161,933,1,0
40567,56,1,0,96,40296,3,3,2001,1,8629,606,491,1,8
77151,59,0,1,7,42620,1,3,2016,1,7404,8951,535,0,9
94943,96,0,1,21,48388,9,10,1991,0,6589,7628,917,1,1
31179,87,1,0,56,50388,6,5,2008,1,5749,3901,641,0,3
80693,79,1,0,80,32876,4,4,2018,1,5794,2813,653,0,2
16145,57,1,1,24,40052,3,10,2008,0,3209,791,265,0,8
9678,10,1,0,87,40138,5,9,2008,0,2142,7722,787,1,5
73554,81,0,0,46,49263,9,2,2004,0,5221,7101,289,0,4
6914,33,0,1,29,82175,10,1,1996,0,1723,5850,263,0,10
2995,85,0,1,10,4058,3,3,2019,1,9970,9684,569,1,10
68245,23,0,0,99,51134,1,1,2005,1,7027,3022,374,1,9
52649,43,0,1,54,1438,8,7,2004,0,908,3248,503,1,7
39040,42,0,0,50,50833,3,8,2009,1,9320,5752,936,0,3
33936,95,1,1,93,31995,4,8,2018,0,11,4743,590,1,9
18762,97,1,0,7,14066,8,5,1991,1,2869,7616,504,1,6
40952,58,1,1,57,39209,10,10,2004,1,1473,2886,688,1,0
90404,26,1,1,9,34570,4,4,2004,0,4656,3857,931,0,4
94947,30,1,0,97,58828,6,2,2000,1,4753,9807,364,0,9
81866,45,1,0,53,86728,8,5,2007,1,6574,4155,396,0,8
49909,3,0,1,5,95154,3,6,2006,0,3565,889,228,1,2
31042,52,1,1,48,47469,8,3,2017,0,1653,1060,294,1,0
35810,65,0,1,100,92588,7,9,2001,1,1939,695,696,0,4
2985,53,1,0,12,38448,4,2,2011,0,7032,564,943,0,1
63693,2,1,0,36,25571,2,9,2005,0,5515,1292,873,1,5
94754,53,0,0,82,46731,10,10,2010,0,3353,4076,688,1,5
15162,41,1,0,91,27553,2,4,2012,1,8215,1305,806,1,6
32956,2,1,1,46,53020,2,8,1993,1,7599,4489,838,1,2
96224,16,0,1,33,90382,2,10,1990,0,6992,4172,573,0,7
86806,78,0,0,96,98660,6,9,2001,1,8692,1807,515,0,0
42537,43,0,0,74,63714,5,2,2010,0,6399,7712,547,0,4
77045,29,0,1,25,58364,1,4,2013,0,6537,6920,955,1,9
76912,77,1,0,2,55684,2,2,2005,0,5294,2174,993,1,2
33814,70,0,1,63,64240,8,6,2014,0,3128,8963,328,1,4
4052,14,1,1,34,63495,1,3,2002,0,247,4181,953,0,0
634,64,0,1,10,40942,4,6,1990,1,5713,4559,588,1,3
32325,98,0,1,22,21366,4,1,2009,0,8975,5166,758,1,3
59348,69,0,0,45,88591,1,8,1995,0,3429,8363,876,0,3
40148,80,0,1,91,70710,9,10,2003,1,9401,9584,692,0,4
62064,33,1,1,34,91044,6,1,2007,0,4987,198,710,1,6
23172,83,0,0,19,1700,5,5,2015,0,7661,1185,435,0,2
80277,78,1,1,27,18203,10,9,2019,1,5542,1722,523,1,7
62236,45,0,0,32,25507,7,6,2011,1,5406,2590,919,0,8
58110,7,1,1,1,58173,5,3,2003,1,9379,7325,499,0,4
99952,41,1,0,69,51336,10,7,2000,1,1285,7588,192,1,9
9780,95,0,1,36,64087,9,7,1992,0,7110,8941,537,0,10
26230,91,1,1,21,3120,3,6,2005,1,4570,2280,474,0,0
44509,50,1,0,26,15041,3,3,2005,0,7221,7761,267,0,6
94182,78,0,1,58,98821,6,2,2005,1,1660,5065,535,0,3
28309,57,0,1,36,77489,9,2,2009,1,3323,265,501,1,7
98710,68,1,0,40,95125,1,5,1994,0,3411,7396,260,1,4
6362,94,1,0,95,50935,6,2,1994,1,4341,2967,328,0,3
21857,93,1,0,16,35864,6,4,2006,1,8040,8580,147,0,5
60064,57,1,0,93,56516,9,4,2015,1,8570,972,490,0,1
41526,16,1,0,91,73909,9,1,2014,0,8349,600,575,1,2
65163,42,0,1,49,6352,5,1,2018,1,1666,6845,940,1,8
38355,80,1,1,22,75266,8,7,1992,0,5234,2855,487,0,3
8020,80,0,1,85,33659,8,2,2012,0,6296,6951,970,0,7
95780,86,0,1,36,28608,8,3,2011,1,3382,8968,301,0,0
63267,74,1,0,36,67149,5,6,2007,0,988,5333,316,0,3
69314,16,1,1,80,86189,8,7,2020,1,2084,8349,118,1,1
37781,12,0,0,31,85968,6,9,2010,1,9571,376,472,0,4
77210,59,1,1,27,49742,7,3,1999,0,1272,1418,217,0,5
50792,60,0,1,74,34603,9,5,2021,1,9192,6411,451,1,8
98934,70,0,1,95,75485,5,3,1993,1,9407,6596,138,0,10
74265,33,1,0,87,79197,5,10,2014,1,2985,4358,777,1,6
93180,87,1,0,54,30932,4,1,2006,0,531,6556,776,1,9
4809,39,0,1,48,80898,8,7,2003,0,4742,4187,923,0,6
91673,4,0,0,47,57310,1,2,2011,0,2224,5015,153,0,4
13027,58,0,1,2,39083,1,7,2011,1,8344,8116,341,0,10
40010,53,0,1,20,1072,5,1,1992,0,2162,966,275,1,7
86019,21,0,0,91,68445,9,9,2014,0,4019,1854,829,1,9
65427,85,0,0,81,74753,3,7,2013,0,2049,5817,651,1,8
52202,5,0,0,69,75463,10,4,2010,1,8270,4988,551,0,7
85345,61,1,1,22,89296,5,3,1995,0,6755,7949,959,1,1
7472,14,0,1,16,79447,10,3,1991,0,1922,9826,208,0,10
60167,16,1,0,81,53016,4,3,2014,0,2881,7250,881,1,8
822,31,0,1,17,68151,4,9,1994,1,6382,4972,819,1,0
17889,58,1,0,84,21451,7,9,2012,0,6772,2305,250,0,0
78122,61,0,0,33,13779,6,5,2018,0,6797,1289,954,1,7
39831,51,1,0,78,41611,2,7,2013,1,803,6173,125,0,2
67947,11,0,0,79,42304,9,10,2000,0,5715,168,917,0,5
90265,45,0,0,4,99372,3,1,1990,0,7773,6002,827,1,6
21522,93,0,1,11,25640,8,8,2008,0,2259,4540,804,1,4
79298,57,0,1,64,58496,6,3,2007,0,2025,4962,824,1,4
6481,86,1,1,60,13724,10,10,2017,1,3579,325,517,1,9
87204,87,0,0,90,77296,3,1,2007,1,6225,8458,192,0,4
19526,16,0,1,55,29130,8,2,1999,1,5752,6845,562,1,0
61527,63,0,0,49,693,10,6,2007,1,464,7911,705,1,0
52141,9,0,0,35,66739,9,4,2010,1,8712,3429,487,1,6
45370,56,1,1,28,80545,7,5,2011,1,7717,5701,583,0,9
38511,71,0,0,27,72402,5,3,2005,0,9764,768,123,0,3
54462,3,1,1,36,36807,2,5,2001,0,5999,9800,800,0,7
83847,31,0,0,73,14048,7,3,2008,0,8793,7600,759,1,9
70213,9,0,1,32,15250,6,8,1991,0,3866,9959,322,1,2
22328,37,1,1,54,87860,4,6,2008,1,5198,4912,827,1,6
72870,25,1,1,29,9417,7,7,2007,0,1533,5684,167,0,7
34980,16,1,1,84,27775,3,8,2016,1,2449,6895,129,0,3
73136,77,1,0,88,95018,9,9,2006,1,1730,5017,967,0,4
90087,29,0,1,80,89232,8,3,1995,1,63,3342,498,1,8
16714,61,0,1,9,38726,6,6,1998,1,6412,3348,933,0,9
52455,54,0,1,20,59026,6,1,2021,1,943,2747,443,1,7
10817,97,0,1,12,90537,4,9,2000,1,2414,2166,654,0,7
95367,11,0,0,41,28317,4,10,2000,0,630,5660,730,0,10
94018,60,1,0,99,48357,10,3,2004,1,3034,6752,781,0,4
38947,91,0,0,76,27246,8,5,1996,1,1230,9710,867,1,4
46976,97,1,0,91,78116,3,1,2006,0,6827,9127,844,1,3
34673,52,0,1,30,35006,10,4,2001,0,9532,1917,822,1,0
17392,99,0,1,78,56448,1,4,2001,1,6280,8037,442,0,8
43359,82,0,1,51,18144,6,7,1991,0,9880,5583,831,1,10
32309,58,1,1,88,72557,6,9,2002,1,6445,8208,542,0,5
88352,61,1,1,100,76869,8,3,2017,1,8867,9164,597,0,7
50878,23,0,0,9,23705,4,3,2016,1,5153,7971,135,0,3
60886,15,0,0,12,43122,8,7,2005,1,8290,911,252,0,2
63792,73,0,0,39,55470,7,3,2000,0,4550,3561,738,1,4
85215,25,0,1,1,88530,6,7,2000,0,2403,4215,810,0,6
80998,28,0,1,34,40469,5,3,1992,0,7518,8947,618,0,0
29250,3,0,1,71,88172,9,5,2015,1,187,3829,729,1,5
37941,47,0,0,41,87324,4,1,2013,1,2711,3290,583,1,6
11242,14,1,0,75,20892,3,1,2000,1,9700,6653,562,1,3
91558,18,0,0,46,35744,3,1,1992,0,8565,4031,304,0,0
87819,30,0,0,4,61726,6,1,2006,0,5912,8808,377,0,6
10035,15,1,0,6,25665,4,5,2005,0,440,8905,961,0,6
57676,66,0,0,47,40647,7,7,1991,1,8251,6471,583,0,2
20297,18,0,1,82,12687,4,9,2002,0,8804,2533,101,0,1
68006,63,0,1,80,62676,7,4,2010,0,4738,6395,473,1,7
48994,59,0,1,3,58825,7,9,1992,1,8889,3281,255,1,0
66738,7,1,0,19,32977,4,8,1995,1,4510,2284,726,1,9
22855,24,0,0,80,53779,2,9,2017,1,2046,6048,906,0,2
21196,34,0,1,7,22573,10,8,2004,1,2789,1661,128,1,7
36702,66,1,1,45,32804,5,3,2020,0,8850,1996,476,0,1
76612,28,1,1,57,12151,8,5,2000,0,4407,8646,210,0,7
22974,86,0,0,50,56343,10,10,2020,1,1698,3151,826,1,2
16348,12,0,1,4,10777,8,10,2008,0,6070,1893,542,1,3
50109,4,1,1,27,34622,5,1,2018,0,478,2348,690,0,4
41759,49,0,1,64,50167,3,10,1995,1,7628,3413,557,1,4
19572,96,1,1,64,29717,4,1,2017,0,6782,4306,383,1,2
712,29,1,1,19,54360,3,8,2019,0,330,5343,661,1,5
88172,3,0,0,41,68305,7,7,2018,1,8601,2661,190,0,9
46944,65,1,1,2,89651,6,3,1995,0,4029,4690,158,0,8
79649,51,1,0,98,99430,9,8,2009,1,3251,7009,261,0,2
27488,63,1,0,28,83634,8,4,2004,1,5009,2024,718,1,3
10972,90,1,0,73,14059,6,10,2017,0,3653,797,923,0,4
17797,13,0,1,82,19270,5,10,1992,0,1253,9280,579,1,10
16252,30,1,0,58,76233,8,7,1998,1,6786,6868,748,1,5
71603,39,1,1,7,80016,1,1,2010,0,1864,7586,402,0,7
87022,60,1,0,89,92083,1,6,2012,0,9969,5786,874,0,4
62289,32,0,1,96,80043,1,8,1998,1,3573,1202,423,0,3
5825,60,1,1,90,70226,7,2,2016,0,4888,779,424,1,5
85225,40,1,0,21,676,8,2,1993,0,4706,6461,482,0,9
5820,41,1,0,78,72073,1,4,2010,0,5270,9562,435,1,9
90539,14,1,1,81,80556,1,3,2012,0,8002,9179,521,1,2
35233,53,1,1,52,39314,8,6,2000,0,1637,1214,361,1,0
98559,33,0,0,94,64991,3,2,1991,1,3762,2324,173,1,4
58056,17,0,1,29,66624,6,9,1998,0,927,1440,955,1,7
91207,63,1,0,26,32233,8,7,2004,1,8088,467,976,0,10
67923,20,1,0,66,10437,9,7,2018,1,2913,8669,512,1,10
12641,28,1,0,63,79661,4,9,1992,0,2049,9115,528,1,1
35691,53,1,1,95,4059,8,5,2016,1,8370,3039,340,1,7
48627,54,1,1,87,73386,8,2,2000,0,9952,788,607,1,10
5183,31,0,1,78,44518,2,3,2013,0,6823,7715,864,0,6
16631,68,0,0,95,69479,1,9,2003,1,1180,3762,681,0,10
18144,19,1,0,8,4275,6,5,2020,1,5561,55,554,1,4
10586,27,1,1,6,92068,6,10,1991,1,7139,503,558,1,3
64235,25,1,0,69,52299,4,10,1992,1,5291,27,187,1,8
88584,15,1,1,87,6279,10,4,2011,0,7946,2319,769,0,5
2310,61,1,0,9,82910,6,4,2012,0,8380,1472,470,1,0
55217,65,0,1,28,77123,4,7,2007,0,6282,7944,669,0,10
64539,20,0,0,68,55082,1,8,2002,0,8487,3346,709,0,9
90947,89,1,1,61,64161,2,6,2014,1,5886,1712,225,1,1
68837,41,1,0,55,1014,4,9,1997,0,2198,6275,367,0,4
60721,88,0,0,48,64469,1,6,2015,0,4906,7257,954,1,9
51459,49,1,0,28,22573,4,8,1992,0,485,5888,424,0,4
12820,41,0,0,16,92510,1,8,2018,0,3771,2543,661,0,1
20734,34,0,1,63,74094,5,3,1995,1,9622,9170,731,0,7
91988,53,1,1,47,50808,6,4,2006,1,766,2879,452,1,7
40286,85,0,1,51,21492,8,2,1993,0,5570,6932,500,1,9
10719,77,0,1,17,62278,9,2,2018,1,9253,3133,116,0,6
17783,28,0,0,1,24725,1,3,2003,1,9688,766,172,1,8
72065,52,0,1,34,13673,1,2,2015,1,9962,9330,339,1,2
58626,55,0,1,30,19351,10,3,1993,0,7840,7310,964,0,1
13147,61,1,1,71,13638,7,2,1997,1,6253,9798,544,0,9
90304,95,1,1,78,5508,6,5,1990,0,4093,6738,807,0,5
80780,98,1,1,55,64928,7,8,2016,1,8744,8504,213,0,9
82301,20,0,0,21,92700,9,3,2012,0,9558,9272,775,1,6
78039,10,0,0,9,64775,1,9,2010,0,1944,3096,119,0,3
92783,37,0,1,57,92944,2,3,1996,1,4561,4678,305,1,7
67134,92,0,0,60,85242,9,1,1992,1,6867,2317,753,0,8
27792,11,1,1,15,25954,5,6,2007,1,5470,3384,487,1,2
96637,55,0,1,8,48473,4,6,2008,1,8396,5934,159,1,5
36877,89,1,0,92,70081,5,7,2008,0,8435,8017,705,1,0
88120,13,0,1,17,63068,3,5,2009,1,455,2099,477,1,7
4385,55,1,1,56,98233,4,4,2006,0,8249,6409,357,0,5
75903,20,0,1,27,96563,8,1,2010,1,1609,7710,601,0,7
1171,86,0,1,85,75784,10,3,1997,0,1662,4926,884,0,7
44615,18,0,0,34,51005,7,4,2012,0,128,9655,693,0,2
65543,81,1,1,90,50619,9,3,2008,0,9519,8575,396,1,3
17246,95,0,1,10,68125,4,9,2007,0,6326,710,921,1,0
7236,30,0,0,52,56825,4,10,2003,0,9700,6972,140,0,5
32078,91,0,0,65,66113,4,3,2012,1,5986,2720,377,1,5
82184,14,1,0,48,83771,10,4,2011,0,6520,5915,171,1,2
6686,43,0,1,26,65951,4,2,2020,1,551,6929,464,0,0
18536,7,0,0,28,35411,1,10,1994,1,7513,4973,465,0,2
52683,43,0,0,57,74566,5,9,2007,0,502,6551,959,1,10
32286,69,1,1,11,16986,10,5,2008,0,2290,6267,267,0,2
34796,74,1,0,47,55362,1,9,2001,1,9407,9680,776,1,6
