SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,price
39032,21,0.0,2.0,7403,4,3907832.8
36223,20,0.0,6.0,6653,1,3627823.8
6127,7,1.0,2.0,3652,0,620272.3
18485,38,1.0,2.0,1251,9,1853308.9
71296,96,0.0,1.0,5706,3,7132660.3
33296,74,1.0,7.0,4556,9,3335730.8
63259,29,0.0,4.0,5071,2,6330378.1
28584,95,1.0,2.0,7964,1,2865308.3
88258,70,1.0,2.0,1497,9,8833655.5
83639,3,1.0,10.0,1853,1,8374057.6
51721,54,0.0,4.0,7074,7,5175060.2
90253,19,0.0,5.0,3068,5,9026845.1
26659,49,0.0,9.0,6036,6,2668012.1
99985,20,0.0,5.0,6669,1,10004278.3
61235,83,0.0,3.0,6104,5,6128731.0
31451,1,1.0,3.0,4302,2,3153350.5
14366,15,1.0,9.0,6777,9,1442920.9
96237,80,1.0,4.0,3433,10,9631795.5
51391,73,0.0,3.0,124,3,5145855.8
61448,69,0.0,4.0,7715,5,6148309.1
16789,53,0.0,5.0,4846,9,1681437.0
67527,38,1.0,7.0,7701,7,6758641.5
86472,67,0.0,9.0,5416,8,8649820.7
45521,19,1.0,3.0,1219,7,4558227.9
23782,31,1.0,8.0,7986,10,2385528.4
36704,74,1.0,1.0,6314,0,3682620.7
59718,72,1.0,5.0,9575,7,5984334.8
88548,96,1.0,1.0,3891,5,8861525.2
91270,52,1.0,2.0,4020,6,9143432.9
71414,69,0.0,2.0,2024,1,7143211.0
65653,74,1.0,1.0,1149,4,6571168.2
62770,46,0.0,7.0,6505,2,6279209.8
88346,63,0.0,9.0,2799,8,8837282.7
48817,58,1.0,8.0,2079,8,4888333.0
59213,78,1.0,9.0,4708,2,5929279.1
65160,67,0.0,9.0,9255,10,6519621.6
86045,10,0.0,7.0,5664,2,8605790.1
6820,99,1.0,1.0,7146,8,692421.1
33704,55,0.0,5.0,8929,0,3375891.6
10460,57,1.0,6.0,1754,4,1049039.0
92256,32,0.0,1.0,570,1,9231273.4
85490,65,0.0,7.0,6125,5,8554109.3
74012,48,1.0,7.0,6591,1,7410308.8
53155,20,1.0,2.0,5238,7,5324888.7
41573,78,1.0,8.0,5579,7,4165283.6
46413,38,1.0,4.0,9465,10,4652547.2
99932,16,0.0,8.0,2896,7,9994093.4
47715,16,0.0,6.0,8856,9,4772829.2
41565,73,0.0,3.0,8494,4,4164038.1
98213,89,1.0,4.0,2769,1,9829274.5
79435,25,1.0,7.0,5804,7,7952569.5
9517,74,0.0,5.0,4629,8,953039.8
5329,40,0.0,9.0,9104,6,539067.4
79988,36,1.0,9.0,3173,9,8007659.9
34800,11,1.0,7.0,4024,0,3489284.3
40505,50,1.0,4.0,7336,10,4056422.3
22034,71,0.0,3.0,2049,1,2208860.4
15610,83,0.0,6.0,4331,2,1563268.9
10175,4,0.0,3.0,6316,8,1021635.3
51528,47,0.0,2.0,2787,4,5153572.9
76014,51,1.0,3.0,2728,5,7606246.5
3048,44,1.0,3.0,1348,7,313086.6
9035,72,1.0,8.0,1094,2,907584.6
43501,85,1.0,9.0,9552,9,4361707.0
14865,48,1.0,9.0,1597,1,1492518.9
74409,45,1.0,5.0,122,5,7452174.4
97863,31,1.0,8.0,2659,4,9794827.2
68115,38,0.0,7.0,5832,7,6812481.4
51107,84,1.0,8.0,346,5,5123101.6
55804,97,0.0,9.0,9003,1,5594137.1
49431,28,0.0,9.0,3266,10,4950904.3
42385,17,0.0,6.0,912,10,4244666.6
36569,25,0.0,10.0,899,10,3658624.2
82006,16,1.0,6.0,2136,4,8204443.5
31241,22,1.0,2.0,3567,9,3131372.7
65531,36,1.0,10.0,5786,8,6565552.4
87886,81,0.0,9.0,6873,9,8796722.6
21792,24,1.0,2.0,1937,9,2182502.1
20175,19,1.0,10.0,5392,2,2022153.1
72871,100,1.0,6.0,4499,9,7292041.8
47582,51,1.0,5.0,5075,4,4771608.7
63961,97,1.0,10.0,9089,2,6404321.2
40816,27,0.0,9.0,1194,9,4088073.4
27899,86,1.0,2.0,3489,1,2799475.8
74571,36,1.0,7.0,9615,10,7462659.8
71469,53,1.0,5.0,565,8,7154294.0
94313,58,0.0,3.0,6023,6,9433714.1
34511,7,0.0,8.0,3057,3,3453372.6
56999,42,1.0,5.0,4807,6,5709030.7
23450,83,1.0,2.0,6229,6,2351048.3
43001,6,1.0,3.0,7899,1,4311748.7
48825,41,0.0,4.0,7315,9,4884350.0
15728,60,1.0,1.0,8103,9,1582527.0
4840,29,0.0,3.0,1350,6,490232.3
79603,83,0.0,1.0,8583,9,7964199.1
26328,12,1.0,5.0,9630,10,2639712.9
93656,45,0.0,7.0,1333,6,9372651.7
16771,48,1.0,7.0,5062,8,1682658.4
35285,97,1.0,3.0,5613,7,3533836.8
50747,71,0.0,5.0,8379,5,5078303.1
28452,50,0.0,8.0,898,9,2849892.7
97763,85,0.0,4.0,8287,0,9781005.4
75461,16,1.0,3.0,759,8,7556204.1
50931,1,1.0,6.0,6326,9,5101339.8
83028,65,1.0,2.0,3595,9,8314727.5
86084,97,0.0,6.0,8734,1,8611089.2
99506,14,1.0,1.0,8501,2,9956712.9
87669,27,1.0,4.0,5867,10,8770848.8
16971,74,0.0,3.0,5241,4,1705102.4
16856,66,0.0,9.0,8793,2,1698227.3
92853,77,0.0,5.0,1459,10,9292239.5
58332,57,1.0,9.0,5217,5,5848290.6
46219,88,1.0,9.0,4445,7,4631239.2
4780,10,1.0,9.0,5196,10,485037.3
75095,10,1.0,5.0,4416,9,7513525.9
19796,4,1.0,2.0,9986,6,1984461.5
41867,61,1.0,7.0,6760,3,4199195.4
46187,54,0.0,7.0,1081,1,4630712.8
7631,76,0.0,4.0,8984,7,769449.9
50384,30,0.0,7.0,6517,5,5041905.5
2041,16,0.0,5.0,7186,7,210233.4
79401,99,0.0,5.0,2262,7,7941702.6
79380,51,0.0,9.0,6886,3,7943681.4
77337,32,0.0,4.0,6902,2,7739167.1
30551,80,0.0,10.0,4958,0,3063018.9
9758,28,0.0,9.0,1832,8,976405.4
71370,18,0.0,10.0,3703,1,7139541.3
42167,67,0.0,6.0,467,4,4223638.0
68826,58,0.0,2.0,1192,2,6884918.0
9529,71,0.0,4.0,5719,1,959254.9
40869,27,0.0,6.0,2267,5,4094441.5
58938,83,1.0,4.0,1146,9,5905161.6
58528,1,0.0,1.0,372,9,5855444.0
18491,48,1.0,5.0,3233,8,1854892.7
28739,24,0.0,10.0,2536,7,2878087.0
8242,33,1.0,8.0,3466,7,841275.3
72120,20,1.0,3.0,5831,6,7218350.5
70274,93,1.0,10.0,8006,2,7032807.7
34477,75,1.0,8.0,7824,6,3453950.1
78088,53,0.0,4.0,20,7,7809475.4
46899,54,1.0,4.0,1456,10,4698499.6
34428,92,1.0,5.0,4606,9,3450922.2
28168,11,1.0,1.0,6045,2,2831367.9
61839,66,1.0,9.0,5346,2,6189722.9
31657,58,0.0,9.0,9209,6,3166331.6
43717,57,0.0,7.0,9700,2,4381556.2
54715,74,0.0,4.0,4317,7,5472607.7
23623,26,1.0,9.0,4158,4,2368635.7
23759,33,0.0,5.0,2704,3,2380283.6
25275,61,1.0,4.0,9423,9,2531559.1
13323,46,1.0,2.0,5068,8,1344350.9
87763,36,0.0,3.0,300,8,8777041.4
2905,24,1.0,5.0,8775,10,301329.8
8403,22,0.0,3.0,8326,5,847532.4
79594,85,0.0,2.0,8798,5,7962250.7
19773,15,0.0,2.0,1373,1,1982544.8
41110,25,0.0,7.0,6949,7,4116694.5
55660,9,1.0,5.0,5590,1,5576601.1
22907,26,0.0,5.0,445,0,2296157.7
58679,60,1.0,5.0,6354,4,5874828.1
55023,18,1.0,9.0,5951,0,5510997.0
51124,81,0.0,5.0,6759,1,5114003.8
97422,48,0.0,8.0,7888,8,9744055.6
66057,33,0.0,3.0,9763,7,6615509.3
81319,64,0.0,9.0,8919,6,8139384.0
12492,46,1.0,1.0,4684,3,1264869.7
86634,95,0.0,8.0,6899,2,8666233.9
23073,84,0.0,4.0,7531,4,2309877.1
99171,91,0.0,2.0,8053,1,9924776.0
81458,1,1.0,6.0,856,5,8151151.2
92661,45,1.0,6.0,9890,8,9276448.1
43026,31,0.0,7.0,9371,10,4305570.2
20259,31,0.0,4.0,3253,6,2028945.8
60589,4,1.0,7.0,949,8,6062827.3
27328,53,1.0,5.0,8131,8,2739562.2
88399,91,1.0,9.0,9381,2,8845285.6
90474,46,0.0,5.0,6181,10,9048417.6
11062,23,0.0,2.0,8335,8,1116815.9
6639,100,1.0,2.0,5362,5,670298.4
98731,25,1.0,7.0,8337,7,9883764.5
94556,53,1.0,7.0,3766,0,9461299.0
25681,2,1.0,7.0,915,8,2572151.9
76347,73,0.0,6.0,6823,10,7639752.5
56609,13,1.0,9.0,11,9,5665792.2
78018,36,1.0,9.0,4414,0,7806848.2
87873,66,0.0,7.0,9857,5,8793354.7
69080,43,0.0,6.0,2981,1,6911181.4
14945,33,1.0,9.0,9351,8,1501436.5
95312,33,0.0,8.0,7109,10,9536803.5
15167,21,0.0,6.0,8649,9,1525393.6
89775,12,1.0,1.0,2117,2,8983705.7
44718,63,0.0,2.0,6977,2,4478514.8
68339,36,0.0,9.0,338,9,6839127.3
52532,40,0.0,6.0,6847,6,5256504.5
4882,53,0.0,1.0,3629,3,491123.7
78852,57,1.0,3.0,1426,3,7896437.9
48214,83,0.0,1.0,5204,2,4823541.3
90764,56,0.0,9.0,4355,3,9082052.0
90957,88,0.0,10.0,9299,6,9099516.3
15348,44,0.0,6.0,8560,6,1538968.8
75112,87,1.0,3.0,2337,8,7516112.4
50664,11,1.0,7.0,3373,4,5075617.6
93176,21,0.0,2.0,5105,8,9325657.2
14194,68,1.0,7.0,9244,3,1429956.3
79133,46,1.0,9.0,4890,1,7919804.3
25954,38,0.0,1.0,5166,0,2606155.7
88639,99,1.0,4.0,9348,4,8869723.8
60513,48,0.0,7.0,6524,3,6056822.4
7392,45,1.0,6.0,8443,3,745873.7
87718,94,1.0,10.0,2755,2,8779276.2
87111,33,1.0,5.0,7697,9,8721856.4
37340,97,0.0,8.0,3553,0,3737836.3
70062,61,1.0,9.0,3192,2,7019332.8
18441,89,1.0,2.0,2745,10,1849321.3
51650,98,0.0,1.0,4073,3,5173330.0
19686,29,1.0,10.0,5121,5,1975347.9
3796,15,0.0,1.0,5905,2,380273.9
50148,10,0.0,2.0,3543,5,5027305.9
24628,59,0.0,7.0,2485,9,2469754.8
38936,6,0.0,8.0,7961,2,3898567.5
55059,51,0.0,6.0,8951,6,5512765.8
99372,13,1.0,7.0,2909,6,9949480.8
59728,88,1.0,7.0,7911,10,5982206.1
18795,40,1.0,6.0,7997,6,1889475.8
9641,83,0.0,3.0,1186,7,972497.6
54050,64,0.0,6.0,4534,8,5411419.9
71195,100,1.0,6.0,8445,5,7126909.7
38758,47,1.0,10.0,4736,6,3879708.1
56577,37,0.0,1.0,1214,8,5663240.2
94122,92,0.0,4.0,4484,5,9414686.9
65062,68,0.0,9.0,8959,5,6507002.0
44317,27,0.0,3.0,906,9,4440293.6
58304,1,0.0,6.0,1022,10,5836868.6
52169,67,1.0,7.0,2680,4,5223905.7
98856,33,1.0,4.0,7691,7,9898436.0
85462,52,0.0,1.0,7,7,8554218.6
51703,56,0.0,4.0,9057,6,5179465.0
8021,94,1.0,3.0,5030,9,811991.6
30415,40,0.0,4.0,8017,1,3047736.5
82377,72,0.0,8.0,7931,1,8241348.4
5135,71,0.0,8.0,169,1,517460.0
57738,39,0.0,9.0,4350,2,5777659.1
8108,51,1.0,7.0,4757,8,821804.2
75489,51,1.0,8.0,5284,8,7556389.6
71332,68,1.0,2.0,6124,9,7141075.5
34827,92,0.0,5.0,650,1,3489107.7
97586,74,0.0,10.0,3652,1,9763040.5
81070,85,1.0,7.0,7401,10,8114602.9
64963,41,0.0,7.0,5178,10,6502097.6
23417,33,1.0,4.0,2943,3,2346324.0
16576,38,0.0,6.0,64,1,1667807.6
75520,53,1.0,5.0,4759,9,7559921.2
70420,80,1.0,1.0,996,6,7049805.9
78694,73,1.0,10.0,9412,1,7886042.6
26681,75,1.0,9.0,1381,9,2675051.4
10902,77,1.0,5.0,1834,8,1096338.6
84952,13,0.0,10.0,7902,9,8503506.8
67972,87,1.0,6.0,7723,2,6804439.0
44002,58,1.0,6.0,8306,6,4406097.7
51539,81,0.0,1.0,5810,0,5155289.6
41702,75,0.0,6.0,8869,1,4171457.4
87159,14,1.0,2.0,1085,4,8721274.8
77304,25,1.0,3.0,4531,5,7741198.9
50168,36,1.0,8.0,6514,10,5022293.3
96656,84,0.0,2.0,7732,8,9666332.1
85768,82,1.0,5.0,2979,9,8585566.1
76707,5,1.0,4.0,7968,5,7680085.7
10359,90,1.0,5.0,9123,2,1041647.0
3160,54,1.0,10.0,8094,8,322507.3
83015,83,0.0,10.0,7545,7,8310321.6
13659,10,0.0,9.0,4586,3,1373742.5
62751,59,0.0,4.0,1214,7,6284421.5
63354,68,1.0,5.0,8036,1,6339390.9
26486,41,0.0,10.0,5506,2,2654347.1
58029,37,0.0,4.0,2412,7,5806004.7
18022,14,1.0,1.0,7842,2,1805173.2
31005,82,0.0,2.0,3418,1,3101945.8
4794,11,1.0,8.0,1820,2,484773.8
90763,96,0.0,9.0,3996,10,9079021.4
21272,81,0.0,2.0,393,0,2133856.4
53895,47,0.0,2.0,5698,3,5391102.2
7113,51,1.0,1.0,6603,7,721332.4
55490,51,1.0,3.0,5249,5,5562772.8
91623,96,1.0,3.0,6491,8,9175404.3
94081,47,0.0,5.0,6604,6,9411954.5
30587,87,1.0,4.0,8833,4,3068624.4
13019,31,1.0,9.0,7554,7,1305988.4
50578,18,1.0,8.0,777,4,5070180.1
40364,3,0.0,4.0,8428,6,4043483.1
13851,48,0.0,1.0,1162,10,1387301.8
96134,69,0.0,4.0,5023,6,9620433.9
32974,74,0.0,2.0,9864,3,3300049.5
65164,75,1.0,6.0,9895,0,6520948.5
44206,41,1.0,2.0,2440,2,4430871.9
37717,79,1.0,3.0,7805,7,3779961.8
79724,78,0.0,6.0,213,9,7974507.3
81055,72,1.0,7.0,5875,3,8117507.7
63297,8,0.0,10.0,5406,0,6336856.1
84392,53,1.0,9.0,8551,8,8446849.2
35894,5,0.0,3.0,3420,0,3596400.9
48691,44,1.0,3.0,2912,5,4873423.1
35272,80,1.0,2.0,2725,7,3537699.3
24634,81,0.0,9.0,6034,2,2467773.1
63533,57,1.0,5.0,2376,2,6356386.6
84288,81,0.0,5.0,717,5,8431708.4
77271,53,0.0,9.0,6941,7,7734866.0
62556,15,1.0,5.0,2098,1,6265865.4
46903,40,0.0,1.0,1982,9,4693749.8
47553,58,1.0,7.0,8875,1,4766558.0
63209,92,1.0,6.0,1436,10,6328708.7
7772,66,1.0,2.0,8529,3,786743.9
22533,45,1.0,9.0,3880,3,2257079.9
17238,35,1.0,4.0,4935,0,1727943.7
8872,8,0.0,8.0,6349,3,893632.0
49770,45,1.0,9.0,9057,4,4987248.0
28703,93,0.0,10.0,7727,9,2871699.9
45234,26,0.0,10.0,4667,9,4530621.7
95296,49,1.0,8.0,2115,5,9535271.6
83220,79,0.0,1.0,3634,2,8325254.1
2442,2,0.0,4.0,3463,1,248869.9
61905,14,1.0,4.0,9870,5,6200309.5
3951,21,1.0,5.0,9377,4,407002.2
3951,21,1.0,5.0,9377,4,404207.6
3951,35,1.0,9.0,9112,4,407002.2
3951,35,1.0,9.0,9112,4,404207.6
77963,53,0.0,2.0,164,10,7801793.4
27947,67,0.0,5.0,3313,8,2800892.3
22585,71,0.0,4.0,7304,6,2260762.1
64468,40,0.0,10.0,8653,4,6452783.8
54272,65,0.0,2.0,7437,0,5431596.2
1677,46,0.0,10.0,7085,5,172086.1
88629,83,0.0,4.0,6168,0,8868226.7
62942,57,0.0,2.0,4741,4,6299991.5
96145,96,0.0,3.0,3431,6,9618797.7
54859,57,0.0,10.0,2798,4,5486707.3
32985,96,0.0,5.0,877,2,3299999.5
99362,60,1.0,7.0,9536,8,9945650.8
25486,1,1.0,2.0,4367,4,2555004.8
28220,71,1.0,4.0,6280,5,2832735.1
63119,27,1.0,5.0,3605,7,6324403.0
7628,66,1.0,7.0,717,8,771290.1
7936,37,0.0,10.0,820,2,802470.4
23198,89,1.0,3.0,5088,8,2326468.9
10683,79,0.0,6.0,5473,5,1071100.5
10683,79,0.0,6.0,5473,5,1072185.4
10683,26,1.0,5.0,6408,6,1071100.5
10683,26,1.0,5.0,6408,6,1072185.4
43402,87,1.0,4.0,5631,5,4344251.9
68577,62,1.0,7.0,3671,4,6862389.4
14984,61,1.0,7.0,1128,2,1507691.7
27803,63,1.0,3.0,1354,1,2788829.5
92899,48,1.0,2.0,8354,5,9297472.4
64078,97,1.0,1.0,318,6,6411825.6
25388,26,0.0,6.0,8093,6,2547048.0
97199,78,0.0,9.0,7938,1,9725164.7
53351,20,0.0,2.0,82,1,5339199.6
74954,6,0.0,5.0,9058,2,7496261.1
90531,72,0.0,6.0,8242,4,9057018.1
40469,96,1.0,4.0,1939,10,4052522.7
65132,28,1.0,3.0,813,3,6519815.2
93634,68,1.0,3.0,3141,4,9370714.5
56917,24,0.0,8.0,6360,8,5694889.7
89869,51,1.0,7.0,6053,0,8994067.9
28748,81,0.0,2.0,2325,9,2880426.0
59643,40,1.0,9.0,1650,6,5976883.5
11813,35,0.0,5.0,6344,6,1189156.1
9773,92,1.0,5.0,4436,7,981494.6
81875,24,1.0,3.0,1738,6,8192107.2
76669,71,0.0,1.0,2210,5,7670105.1
35962,35,0.0,10.0,9324,0,3601900.6
63382,21,1.0,1.0,851,5,6351347.0
82984,94,0.0,10.0,4046,2,8298997.6
56004,66,0.0,7.0,1559,10,5605555.6
29835,17,0.0,5.0,2768,2,2995285.5
2033,53,1.0,5.0,9640,1,207490.2
50306,47,1.0,7.0,2641,4,5042108.2
9698,67,0.0,7.0,4133,2,972465.0
33795,62,1.0,2.0,2576,6,3390988.4
23841,87,0.0,5.0,9638,4,2385994.4
91701,91,1.0,3.0,346,8,9174276.4
1658,78,0.0,2.0,7047,4,168970.0
13868,78,1.0,8.0,646,10,1390606.8
61403,74,0.0,3.0,1598,2,6146343.4
79563,60,1.0,2.0,6446,2,7964408.0
18874,48,1.0,9.0,535,1,1893891.9
83945,19,0.0,2.0,6067,2,8400215.4
18183,42,0.0,4.0,3747,8,1823516.0
19645,66,0.0,4.0,9929,1,1971089.9
51744,15,1.0,2.0,1778,5,5181732.7
24859,14,1.0,4.0,7831,5,2492272.3
10478,36,1.0,5.0,7823,4,1055816.1
75788,82,1.0,6.0,8216,0,7585467.5
61361,13,0.0,2.0,4079,5,6138782.2
77283,12,0.0,10.0,7524,10,7732214.6
88673,10,0.0,2.0,1134,8,8871019.0
32510,63,0.0,8.0,9928,1,3256418.1
27333,18,0.0,6.0,2482,10,2735397.9
5853,98,0.0,5.0,9048,4,592333.6
53842,30,0.0,4.0,1215,8,5385104.3
15662,41,1.0,9.0,765,7,1573827.8
67103,37,1.0,8.0,6331,8,6716138.0
93906,76,0.0,9.0,8349,7,9400748.6
91857,31,0.0,1.0,6631,10,9188779.5
79132,56,0.0,3.0,8328,2,7918754.7
64213,96,0.0,4.0,121,2,6422841.6
6486,22,1.0,1.0,5512,7,656911.0
70768,26,1.0,2.0,7184,4,7081550.6
53869,5,1.0,7.0,6099,10,5395151.2
82557,76,1.0,8.0,5016,3,8262789.3
48107,95,1.0,3.0,5447,5,4815768.0
36934,97,1.0,9.0,4293,9,3700225.7
460,62,0.0,5.0,706,4,47967.6
38321,7,1.0,7.0,6723,5,3842187.8
24478,79,0.0,9.0,5145,0,2449805.4
34455,20,1.0,9.0,4498,5,3453476.3
18464,5,1.0,2.0,4833,0,1854224.6
38798,55,1.0,1.0,927,0,3888211.2
55485,70,1.0,4.0,6766,2,5555218.3
5767,35,0.0,10.0,2065,2,583642.6
36683,24,0.0,5.0,2659,4,3676170.6
55850,59,0.0,10.0,1184,5,5586343.0
14871,85,0.0,10.0,9249,6,1491001.6
60861,98,1.0,5.0,4799,5,6095914.7
19219,26,0.0,10.0,6325,0,1926624.4
41700,60,1.0,6.0,8167,4,4175901.1
13296,87,1.0,5.0,3793,10,1336777.3
21479,66,1.0,5.0,8613,0,2157779.8
76699,51,1.0,1.0,9620,2,7678118.2
29755,32,1.0,3.0,1851,5,2981844.3
2121,35,1.0,10.0,9840,4,218834.6
1956,88,0.0,7.0,8756,5,196856.0
38470,100,1.0,8.0,8121,6,3857901.8
25963,34,1.0,9.0,1850,3,2606507.8
1314,71,0.0,5.0,4339,9,133536.8
86046,28,1.0,9.0,3283,3,8610597.5
50550,11,0.0,8.0,30,3,5060805.6
25594,69,0.0,4.0,2445,10,2564288.7
95011,87,0.0,4.0,6321,5,9504611.5
20470,6,0.0,7.0,7576,7,2048310.8
66041,18,1.0,5.0,8993,9,6607179.0
6192,26,1.0,7.0,5120,10,626148.7
13767,22,0.0,7.0,8665,4,1380386.9
32769,11,0.0,5.0,7391,9,3283212.1
58752,79,0.0,9.0,3122,4,5881679.7
92075,45,1.0,6.0,1744,2,9216323.5
91711,57,1.0,4.0,7565,8,9178971.0
56421,98,1.0,10.0,6696,3,5647730.8
23449,71,1.0,2.0,8015,8,2351391.7
78124,19,0.0,8.0,9404,5,7817265.8
70753,66,0.0,6.0,7336,7,7083236.1
50380,51,1.0,4.0,8945,9,5047474.3
86387,71,1.0,3.0,9711,4,8643504.8
18161,91,1.0,8.0,7542,6,1823328.5
41992,21,1.0,7.0,3082,10,4205820.6
56420,54,1.0,3.0,7741,8,5646520.1
78620,70,0.0,3.0,5988,5,7865911.9
10919,47,1.0,8.0,1660,1,1100481.4
64101,68,1.0,6.0,2046,10,6415461.3
54200,90,0.0,6.0,5033,10,5422645.4
77260,38,1.0,2.0,9952,2,7733589.7
55015,84,0.0,9.0,7989,1,5502830.6
10212,83,1.0,8.0,9715,6,1032298.8
69055,75,1.0,3.0,1791,6,6913685.8
54369,14,1.0,4.0,9111,8,5444916.4
89338,53,0.0,4.0,5715,7,8936753.4
75363,34,0.0,2.0,4122,6,7542240.7
1565,100,0.0,4.0,8379,0,160603.5
52568,5,1.0,2.0,5855,6,5267684.7
21833,26,0.0,4.0,3190,2,2185600.1
77654,89,1.0,6.0,829,9,7773631.7
5537,79,0.0,6.0,7773,1,563383.3
5537,79,0.0,6.0,7773,1,560359.2
5537,65,0.0,6.0,5726,2,563383.3
5537,65,0.0,6.0,5726,2,560359.2
70596,87,1.0,4.0,6277,8,7065331.9
9947,94,0.0,2.0,9901,0,997753.4
47757,50,0.0,1.0,6369,6,4777071.3
74139,11,1.0,3.0,1403,9,7417297.2
54043,88,1.0,8.0,5281,4,5408152.6
95549,30,1.0,1.0,4500,10,9560988.0
57662,44,1.0,1.0,9374,7,5773073.3
2671,28,1.0,10.0,4566,9,272272.9
65583,76,0.0,8.0,5742,0,6562118.1
82927,71,0.0,1.0,4216,3,8299669.4
4733,60,0.0,2.0,7730,7,474915.0
96943,81,0.0,9.0,501,8,9705501.2
3814,3,1.0,4.0,7909,8,386744.7
72959,75,0.0,10.0,8059,8,7297849.8
96594,24,0.0,10.0,4826,2,9660809.8
61073,90,1.0,3.0,5343,2,6110676.1
73888,50,1.0,9.0,2327,8,7403575.9
24150,37,1.0,3.0,3085,4,2427187.5
64949,83,1.0,2.0,9152,4,6502211.9
12179,32,0.0,9.0,5840,6,1224992.2
91725,24,0.0,9.0,4001,4,9175749.6
15415,80,0.0,10.0,6116,2,1547708.7
58576,32,1.0,5.0,4497,5,5866480.8
49140,48,1.0,4.0,3666,1,4924574.6
30397,44,1.0,5.0,8798,10,3055190.2
76846,6,0.0,9.0,542,3,7686437.6
72829,32,1.0,7.0,8087,7,7290006.8
62008,36,0.0,5.0,6354,7,6206633.5
153,71,0.0,1.0,7896,8,22499.2
97952,95,1.0,5.0,989,5,9802960.2
27729,65,0.0,5.0,5510,8,2778832.0
17874,67,1.0,5.0,6928,3,1793943.8
21459,92,0.0,8.0,6862,7,2149347.9
73097,52,1.0,7.0,201,9,7319620.1
83038,55,0.0,2.0,2215,4,8309431.1
49388,53,1.0,5.0,6612,0,4949238.9
40086,14,0.0,7.0,4375,2,4014081.0
75102,2,0.0,9.0,5372,1,7512707.2
21973,3,0.0,10.0,1588,10,2198209.5
4221,60,0.0,1.0,9825,6,423295.9
35661,73,0.0,7.0,6533,10,3569832.9
66612,83,0.0,8.0,9278,7,6664920.2
29402,27,0.0,3.0,7957,0,2941520.3
64937,50,1.0,3.0,6351,2,6498696.6
9632,83,1.0,4.0,973,3,975297.5
56513,8,1.0,3.0,8850,3,5658870.5
76324,45,0.0,2.0,7700,3,7634053.9
27445,13,0.0,4.0,5914,6,2751364.6
86383,86,1.0,7.0,4349,8,8648031.0
53822,8,1.0,6.0,3726,3,5394409.1
28655,31,1.0,9.0,3717,9,2876205.4
86990,100,0.0,1.0,1302,6,8702130.1
73553,10,1.0,6.0,4511,5,7362215.9
79875,33,0.0,10.0,9855,4,7993442.6
70124,46,1.0,5.0,891,1,7017698.4
55992,19,1.0,1.0,4642,4,5608196.0
4962,76,0.0,2.0,2100,3,503297.8
62859,26,1.0,3.0,568,2,6292755.5
63990,26,1.0,2.0,3222,6,6407670.3
70041,21,1.0,10.0,4779,5,7009466.9
5702,68,0.0,4.0,3091,7,576089.5
85306,48,0.0,4.0,4288,5,8534440.6
5378,79,1.0,6.0,3164,1,545933.0
89549,60,1.0,4.0,2553,6,8967748.6
98554,81,1.0,10.0,5486,8,9866707.7
34946,56,0.0,10.0,4399,4,3500553.4
97419,44,0.0,1.0,6995,9,9746318.1
51796,90,1.0,8.0,299,3,5189796.8
23560,21,1.0,3.0,1581,9,2364937.0
27681,14,1.0,4.0,9406,8,2779327.6
77385,50,1.0,4.0,5586,7,7743828.6
73975,41,0.0,3.0,2373,0,7401901.6
26268,39,0.0,4.0,6400,7,2631701.2
41602,37,0.0,3.0,4335,3,4161555.9
66331,92,0.0,6.0,7667,8,6634006.7
24386,19,1.0,2.0,1531,9,2443941.4
13904,45,1.0,1.0,8913,0,1398346.0
2206,25,1.0,5.0,8105,10,223821.0
26017,75,0.0,6.0,8076,7,2603509.9
40691,65,0.0,6.0,6295,3,4074610.0
32413,16,1.0,6.0,7160,2,3252165.4
86139,41,0.0,6.0,9668,1,8615540.1
93351,16,0.0,9.0,8779,2,9338401.4
54183,33,0.0,3.0,6653,7,5421212.0
3605,45,1.0,7.0,6135,4,362853.7
39881,73,0.0,5.0,959,5,3994434.8
68399,39,1.0,4.0,5209,1,6851767.1
75387,45,1.0,3.0,8502,0,7547628.8
86986,26,0.0,1.0,2502,7,8701153.6
14982,64,1.0,5.0,7110,10,1504671.2
5902,57,1.0,5.0,7574,4,601531.4
16268,74,0.0,7.0,9923,8,1627917.7
40506,56,0.0,5.0,5705,3,4051267.6
74701,98,0.0,3.0,4928,4,7474987.1
19778,40,0.0,3.0,1093,4,1980095.2
77226,65,1.0,6.0,9686,0,7730743.6
82333,28,0.0,7.0,6276,6,8236936.7
37986,97,0.0,2.0,8146,3,3805643.1
41330,55,0.0,2.0,1090,7,4139270.2
87627,56,1.0,9.0,988,9,8766795.5
31856,82,0.0,10.0,2184,0,3191751.8
76480,98,0.0,6.0,7886,5,7651622.4
26907,65,1.0,3.0,9010,4,2701055.3
45452,11,0.0,3.0,9474,5,4546984.2
2475,47,1.0,2.0,7432,5,254501.2
90996,81,1.0,9.0,2007,5,9112369.0
96173,12,1.0,7.0,3716,9,9623811.5
33545,55,0.0,2.0,4046,6,3361070.6
341,83,0.0,4.0,4016,5,35371.3
21514,5,0.0,1.0,5266,3,2153602.9
1726,89,0.0,6.0,1698,4,176425.9
44403,29,1.0,4.0,1742,0,4448474.0
